Device Name,Vendor,Model,Card Name,IfName,IfOper,Speed,ModuleClass,Splitter L1 Name,Weekly_Status,Notes
SKA09013GO0,ZTE,C320,,gpon_1/1/2,up,2.4,nan,SKA09X0005F,Recovered / Fixed,SFP inserted or port restored this week
SKA09013GO0,ZTE,C320,,gpon_1/1/3,up,2.4,nan,SKA09X0005Z,Recovered / Fixed,SFP inserted or port restored this week
SKA09013GO0,ZTE,C320,,gpon_1/1/4,up,2.4,nan,SKA09X2T77N,Recovered / Fixed,SFP inserted or port restored this week
SKA09013GO0,ZTE,C320,,gpon_1/1/5,up,2.4,nan,SKA09X2VNW8,Recovered / Fixed,SFP inserted or port restored this week
SKA09013GO0,ZTE,C320,,gpon_1/1/6,up,2.4,nan,SKA09X2VNW4,Recovered / Fixed,SFP inserted or port restored this week
SKA09013GO0,ZTE,C320,,gpon_1/1/7,up,2.4,nan,SKA09X33679,Recovered / Fixed,SFP inserted or port restored this week
SKA09013GO0,ZTE,C320,,gpon_1/1/9,up,2.4,nan,SKA09X3IJOX,Recovered / Fixed,SFP inserted or port restored this week
SKA10001G00,ZTE,C300,,gpon_1/2/1,up,2.4,nan,SKA10X00038,Recovered / Fixed,SFP inserted or port restored this week
SKA10001G00,ZTE,C300,,gpon_1/2/4,up,2.4,nan,SKA10X0002L,Recovered / Fixed,SFP inserted or port restored this week
SKA10001G00,ZTE,C300,,gpon_1/6/6,up,2.4,nan,SKA10X000NG,Recovered / Fixed,SFP inserted or port restored this week
SKA10002GO0,ZTE,C320,,gpon_1/1/16,up,2.4,nan,SKA10X0004Z,Recovered / Fixed,SFP inserted or port restored this week
SKA10003GO0,ZTE,C320,,gpon_1/1/16,up,2.4,nan,SKA10X00087,Recovered / Fixed,SFP inserted or port restored this week
SKA10006GO0,ZTE,C320,,gpon_1/2/1,down,2.4,nan,SKA10X343TJ,Recovered / Fixed,SFP inserted or port restored this week
SKA10006GO0,ZTE,C320,,gpon_1/2/2,up,2.4,nan,SKA10X351E4,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/15/5,up,2.4,nan,SKA11X2TEZC,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/17/11,up,2.4,nan,SKA11X2ZHHR,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/17/12,up,2.4,nan,SKA11X2YMAS,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/17/8,up,2.4,nan,SKA11X2ZHHL,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/1,up,2.4,nan,SKA11X32R2T,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/10,up,2.4,nan,SKA11X33KC3,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/11,up,2.4,nan,SKA11X33WWG,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/12,up,2.4,nan,SKA11X33WWJ,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/13,up,2.4,nan,SKA11X33WWM,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/14,up,2.4,nan,SKA11X33WXP,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/15,up,2.4,nan,SKA11X33Y5L,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/16,up,2.4,nan,SKA11X36YID,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/2,down,2.4,nan,SKA11X32R2W,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/3,up,2.4,nan,SKA11X32R2Y,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/4,up,2.4,nan,SKA11X32R3W,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/5,up,2.4,nan,SKA11X32R3X,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/6,up,2.4,nan,SKA11X32R92,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/7,up,2.4,nan,SKA11X32R94,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/8,up,2.4,nan,SKA11X316Z8,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/18/9,up,2.4,nan,SKA11X32W6H,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/1,up,2.4,nan,SKA11X0018Y,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/10,up,2.4,nan,SKA11O0006C,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/11,up,2.4,nan,SKA11O0006K,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/12,up,2.4,nan,SKA11O0006L,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/13,up,2.4,nan,SKA11O0001P,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/14,up,2.4,nan,SKA11O0001S,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/15,up,2.4,nan,SKA11O00020,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/16,up,2.4,nan,SKA11O00021,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/2,up,2.4,nan,SKA11X000EU,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/3,up,2.4,nan,SKA11X000EP,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/5,up,2.4,nan,SKA11O0005G,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/6,up,2.4,nan,SKA11O0005N,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/7,up,2.4,nan,SKA11O0005O,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/8,up,2.4,nan,SKA11O00066,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/2/9,up,2.4,nan,SKA11O00067,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/1,up,2.4,nan,SKA11O00026,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/10,up,2.4,nan,SKA11X0000V,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/11,up,2.4,nan,SKA11X00010,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/12,up,2.4,nan,SKA11X00018,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/13,up,2.4,nan,SKA11X00017,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/14,up,2.4,nan,SKA11X0001H,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/15,up,2.4,nan,SKA11X0001G,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/16,up,2.4,nan,SKA11X0002L,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/2,up,2.4,nan,SKA11O0002B,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/3,up,2.4,nan,SKA11O0002G,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/4,up,2.4,nan,SKA11X00005,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/5,up,2.4,nan,SKA11X0000A,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/6,up,2.4,nan,SKA11X0000H,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/7,up,2.4,nan,SKA11X0000I,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/8,up,2.4,nan,SKA11X0000Q,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/3/9,up,2.4,nan,SKA11X0000P,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/1,up,2.4,nan,SKA11X0002Q,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/10,up,2.4,nan,SKA11X0003N,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/11,up,2.4,nan,SKA11X00076,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/12,up,2.4,nan,SKA11X00077,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/13,up,2.4,nan,SKA11X0006X,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/14,up,2.4,nan,SKA11X0006W,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/15,up,2.4,nan,SKA11X0005X,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/16,up,2.4,nan,SKA11X0005Y,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/2,up,2.4,nan,SKA11X0002V,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/3,up,2.4,nan,SKA11X0002Z,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/4,up,2.4,nan,SKA11X00033,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/5,up,2.4,nan,SKA11X00038,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/6,up,2.4,nan,SKA11X0003D,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/7,up,2.4,nan,SKA11X0003S,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/8,up,2.4,nan,SKA11X00078,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/4/9,up,2.4,nan,SKA11X0003M,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/1,up,2.4,nan,SKA11X00059,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/10,up,2.4,nan,SKA11X000HP,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/11,up,2.4,nan,SKA11X000HL,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/12,up,2.4,nan,SKA11X000HA,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/13,up,2.4,nan,SKA11X000HH,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/14,up,2.4,nan,SKA11X000HJ,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/15,up,2.4,nan,SKA11X000I1,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/16,up,2.4,nan,SKA11X000LT,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/2,up,2.4,nan,SKA11X00054,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/3,up,2.4,nan,SKA11X00055,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/4,up,2.4,nan,SKA11X0001K,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/5,up,2.4,nan,SKA11X000EF,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/6,up,2.4,nan,SKA11X000EL,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/7,up,2.4,nan,SKA11X000HV,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/8,up,2.4,nan,SKA11X000EY,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/5/9,up,2.4,nan,SKA11X000EB,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/1,up,2.4,nan,SKA11X000LU,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/10,up,2.4,nan,SKA11X000PH,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/11,up,2.4,nan,SKA11X000PW,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/12,up,2.4,nan,SKA11X000PV,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/13,up,2.4,nan,SKA11X000PX,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/14,up,2.4,nan,SKA11X000Q0,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/15,up,2.4,nan,SKA11X000Q4,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/16,up,2.4,nan,SKA11X000Q9,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/2,up,2.4,nan,SKA11X000M7,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/3,up,2.4,nan,SKA11X000QE,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/4,up,2.4,nan,SKA11X000P1,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/5,up,2.4,nan,SKA11X000P2,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/6,up,2.4,nan,SKA11X000OR,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/7,up,2.4,nan,SKA11X000OS,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/8,up,2.4,nan,SKA11X000PC,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/6/9,up,2.4,nan,SKA11X000PD,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/1,up,2.4,nan,SKA11X000R7,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/10,up,2.4,nan,SKA11X000TY,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/11,up,2.4,nan,SKA11X000U2,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/12,up,2.4,nan,SKA11X000U5,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/13,up,2.4,nan,SKA11X000X4,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/14,up,2.4,nan,SKA11X0006Q,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/15,up,2.4,nan,SKA11X000XR,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/2,up,2.4,nan,SKA11X000RD,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/3,up,2.4,nan,SKA11X000RA,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/4,up,2.4,nan,SKA11X0003X,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/5,up,2.4,nan,SKA11X000S7,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/6,up,2.4,nan,SKA11X000S4,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/7,up,2.4,nan,SKA11X000RV,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/8,up,2.4,nan,SKA11X000S0,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/7/9,up,2.4,nan,SKA11X000TU,Recovered / Fixed,SFP inserted or port restored this week
SKA11001G00,ZTE,C300,,gpon_1/9/4,up,2.4,nan,SKA11X001C2,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/1,up,2.4,nan,SKA11X0018V,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/10,up,2.4,nan,SKA11X0017M,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/11,up,2.4,nan,SKA11X0017L,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/12,up,2.4,nan,SKA11X0017Q,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/13,up,2.4,nan,SKA11X00162,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/14,up,2.4,nan,SKA11X0014G,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/15,up,2.4,nan,SKA11X0014H,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/16,up,2.4,nan,SKA11X0014R,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/2,up,2.4,nan,SKA11X0018P,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/3,up,2.4,nan,SKA11X0018Q,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/4,up,2.4,nan,SKA11X0018I,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/5,up,2.4,nan,SKA11X0018H,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/6,up,2.4,nan,SKA11X00188,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/7,up,2.4,nan,SKA11X00180,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/8,up,2.4,nan,SKA11X0017Z,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/2/9,up,2.4,nan,SKA11X0016B,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/1,up,2.4,nan,SKA11X0014S,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/10,up,2.4,nan,SKA11X0015A,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/11,up,2.4,nan,SKA11X0016C,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/12,up,2.4,nan,SKA11X0016J,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/13,up,2.4,nan,SKA11X0016K,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/14,up,2.4,nan,SKA11X0016R,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/15,up,2.4,nan,SKA11X0016S,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/16,up,2.4,nan,SKA11X0017C,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/2,up,2.4,nan,SKA11X00151,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/3,up,2.4,nan,SKA11X00152,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/4,up,2.4,nan,SKA11X00156,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/5,up,2.4,nan,SKA11X0015X,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/6,up,2.4,nan,SKA11X0015S,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/7,up,2.4,nan,SKA11X0015T,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/8,up,2.4,nan,SKA11X0015R,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/3/9,up,2.4,nan,SKA11X0015F,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/1,up,2.4,nan,SKA11X00174,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/10,up,2.4,nan,SKA11X000RK,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/11,up,2.4,nan,SKA11X000T3,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/12,up,2.4,nan,SKA11X000TH,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/13,up,2.4,nan,SKA11X000TI,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/14,up,2.4,nan,SKA11X000UO,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/15,up,2.4,nan,SKA11X000UK,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/16,up,2.4,nan,SKA11X000UG,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/2,up,2.4,nan,SKA11X00175,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/3,up,2.4,nan,SKA11X00176,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/4,up,2.4,nan,SKA11X00177,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/5,up,2.4,nan,SKA11X000C4,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/6,up,2.4,nan,SKA11X00184,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/7,up,2.4,nan,SKA11X000I9,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/8,up,2.4,nan,SKA11X000QC,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/4/9,up,2.4,nan,SKA11X000RI,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/1,up,2.4,nan,SKA11X000UW,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/10,up,2.4,nan,SKA11X000BL,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/11,up,2.4,nan,SKA11X001BO,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/12,up,2.4,nan,SKA11X001BK,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/13,up,2.4,nan,SKA11X001BF,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/14,up,2.4,nan,SKA11X001BG,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/15,up,2.4,nan,SKA11X001BH,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/16,up,2.4,nan,SKA11X001CK,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/2,up,2.4,nan,SKA11X000UX,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/3,up,2.4,nan,SKA11X000X7,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/4,up,2.4,nan,SKA11X000XC,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/5,up,2.4,nan,SKA11X000VV,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/6,up,2.4,nan,SKA11X000VW,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/7,up,2.4,nan,SKA11X000VX,Recovered / Fixed,SFP inserted or port restored this week
SKA11003G00,ZTE,C300,,gpon_1/5/8,up,2.4,nan,SKA11X000Y2,Recovered / Fixed,SFP inserted or port restored this week
