Device Name,Vendor,Model,Card Name,IfName,Splitter L1 Name,ModuleClass,VendorPN,XGS_Status
BKK01006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/10,BKK01X2MNK3,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK01006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/11,BKK01X2M05O,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK01006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/12,BKK01X2M044,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK01006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/13,BKK01X2M04Q,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK01006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/14,BKK01X2NJUZ,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK01006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/15,BKK01X31COL,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK01006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/5,BKK01X2EI7C,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK01006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/6,BKK01X2MN6V,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK01006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/7,BKK01X2MN6W,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK01006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/8,BKK01X2MNEI,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK01006GO0,Fiberhome,AN6001-GF16,XGS-PON (Built-in),PON 1/9,BKK01X2MN43,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/0,BKK01X0000G,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/1,BKK01X0000D,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/10,BKK01X1OOKE,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/11,BKK01X1OOKC,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/12,BKK01X0000Y,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/13,BKK01X0000U,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/14,BKK01X2LS8S,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/15,BKK01X2EI7A,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/2,BKK01X1OOLU,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/3,BKK01X00012,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/4,BKK01X0000P,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/5,BKK01X0000K,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/6,BKK01X1SLG9,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/7,BKK01X1OOKT,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/8,BKK01X1OOKP,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/9,BKK01X1SLBZ,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/0,BKK01X00008,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/1,BKK01X00005,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/10,BKK01X1HN8C,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/11,BKK01X1HN89,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/2,BKK01X00001,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/3,BKK01X1YRER,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/4,BKK01X1HN9Q,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/5,BKK01X1HN9P,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/6,BKK01X1HN9L,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/7,BKK01X1YRFC,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/8,BKK01X1Q263,Combo C+,,Ready (XGS SFP Inserted)
BKK01011GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/9,BKK01X1HN8D,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/1,BKK01X0704H,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/10,BKK01X0703G,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/11,BKK01X0703B,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/12,BKK01X0703O,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/13,BKK01X0702J,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/14,BKK01X0702E,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/15,BKK01X0702T,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/2,BKK01X07049,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/3,BKK01X0704U,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/4,BKK01X0704P,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/5,BKK01X07044,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/6,BKK01X0703R,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/7,BKK01X07041,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/8,BKK01X0703W,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/9,BKK01X07033,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/0,BKK01X0702O,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/1,BKK01X2MN7J,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/10,BKK01X1YQXU,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/11,BKK01X1OOL9,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/12,BKK01X1OOL6,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/13,BKK01X0704M,gpon-classcplusplus,OM5052,SFP Swap Needed (GPON SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/2,BKK01X2MN7I,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/3,BKK01X2EI72,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/4,BKK01X2MN7L,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/5,BKK01X2MN7K,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/6,BKK01X1OOLG,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/7,BKK01X0002C,Combo C+,,Ready (XGS SFP Inserted)
BKK01012GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/9,BKK01X25XOL,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/0,BKK01X07016,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/1,BKK01X0701J,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/10,BKK01X0700O,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/11,BKK01X25WTY,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/12,BKK01X0001B,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/13,BKK01X00016,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/14,BKK01X0001K,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/15,BKK01X0001G,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/2,BKK01X07013,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/3,BKK01X0700B,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/4,BKK01X07006,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/5,BKK01X07001,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/6,BKK01X0700J,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/7,BKK01X0700E,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/9,BKK01X0700T,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/0,BKK01X0001Y,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/1,BKK01X0001T,Combo C+,,Ready (XGS SFP Inserted)
BKK01013GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/2,BKK01X0001O,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/0,BKK01X0002F,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/1,BKK01X1OOMD,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/10,BKK01X2MN72,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/11,BKK01X1OOJE,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/12,BKK01X3115H,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/13,BKK01X2C3CO,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/14,BKK01X1OOOP,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/15,BKK01X1OOON,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/2,BKK01X0002J,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/3,BKK01X1SL7H,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/4,BKK01X1Q2CZ,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/5,BKK01X2NJ6B,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/6,BKK01X2NJ6A,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/7,BKK01X2MN6S,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/8,BKK01X1Q2E4,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/9,BKK01X2MN73,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/0,BKK01X1OP6Q,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/1,BKK01X1OOJ3,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/10,BKK01X0002N,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/2,BKK01X1Q1J4,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/3,BKK01X1Q1J2,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/4,BKK01X1Q1SJ,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/5,BKK01X1OQUE,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/6,BKK01X1OQUC,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/7,BKK01X1YYXX,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/8,BKK01X1YSUO,Combo C+,,Ready (XGS SFP Inserted)
BKK01014GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/9,BKK01X1OONN,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/0,BKK01X0701M,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/1,BKK01X0701W,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/10,BKK01X0706C,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/11,BKK01X07067,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/12,BKK01X0705Z,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/13,BKK01X0705U,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/14,BKK01X0705P,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/15,BKK01X0708L,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/2,BKK01X0701R,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/3,BKK01X0701Z,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/4,BKK01X07054,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/5,BKK01X0704Z,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/6,BKK01X0705F,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/7,BKK01X0705C,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/8,BKK01X0705K,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/9,BKK01X0706H,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/0,BKK01X0707H,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/1,BKK01X0707R,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/2,BKK01X0707M,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/3,BKK01X0707W,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/4,BKK01X0708V,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/5,BKK01X0706M,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/6,BKK01X0706R,Combo C+,,Ready (XGS SFP Inserted)
BKK01015GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/2/7,BKK01X07074,Combo C+,,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/1,BKK02X35PIP,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/10,BKK02X39D3M,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/11,BKK02X38UJ7,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/12,BKK02X38UL9,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/13,BKK02X38UGN,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/14,BKK02X38UEJ,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/15,BKK02X37Q3K,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/16,BKK02X37Q3L,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/2,BKK02X35PKK,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/3,BKK02X363YH,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/4,BKK02X363YK,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/5,BKK02X37Q3H,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/6,BKK02X37Q3J,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/7,BKK02X37Q3I,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/8,BKK02X39D3K,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 1/9,BKK02X39D3L,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/1,BKK02X3O99H,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/10,BKK02X3OID2,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/11,BKK02X3H5Z2,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/12,BKK02X3H5Z0,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/13,BKK02X3H5Z1,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/14,BKK02X3H5Z9,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/15,BKK02X3H5ZA,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/16,BKK02X3H5ZB,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/3,BKK02X3HNOK,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/4,BKK02X38ABM,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/5,BKK02X38AJ5,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/6,BKK02X38ALH,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/7,BKK02X3GZZP,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/8,BKK02X3GZZQ,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02007GO0,Fiberhome,AN6000-2,GFOA,PON 2/9,BKK02X3GZZR,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02009GO0,Fiberhome,AN6000-2,GFOA,PON 1/1,BKK37X38XZM,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02009GO0,Fiberhome,AN6000-2,GFOA,PON 1/2,BKK37X38Y0H,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02009GO0,Fiberhome,AN6000-2,GFOA,PON 1/3,BKK37X38Y00,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02009GO0,Fiberhome,AN6000-2,GFOA,PON 1/4,BKK37X38XZP,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02009GO0,Fiberhome,AN6000-2,GFOA,PON 1/5,BKK37X38Y0A,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02009GO0,Fiberhome,AN6000-2,GFOA,PON 1/6,BKK37X38Y0P,Combo C+,LTF5308B-BCB+,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/0,BKK02X1QEFB,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/1,BKK02X1QEF9,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/10,BKK02X00014,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/11,BKK02X0000E,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/12,BKK02X1OB3D,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/13,BKK02X0001C,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/14,BKK02X1J139,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/15,BKK02X1PDAW,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/2,BKK02X2FKQ8,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/4,BKK02X2CZAS,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/5,BKK02X1OALY,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/6,BKK02X0000M,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/7,BKK02X0000Z,Combo C+,,Ready (XGS SFP Inserted)
BKK02010GO0,Huawei,MA5800-X2,H905FLHF,GPON 0/1/8,BKK02X0000P,Combo C+,,Ready (XGS SFP Inserted)
